PORADI,ID_NALEZ,DRUH,CESKE_JMENO,KAT_TAX,AUTOR,DATUM_OD,DATUM_DO,CAS,ID_LOKAL,NAZ_LOKAL,SITMAP,KATASTR,X,Y,ZDROJ,NEGATIV,POCET,ODHAD,POCITANO,REL_POC,POKRYVN,PATROVITOST,KODHN,ETOLOGIE,KOMPLETNI_SEZNAM,POZNAMKA,UMIST_NAL,POP_BIOT,TAX_POZN,PROJEKT,DAT_SADA,ZAPSAL,VEROH,VALIDACE,VAL_POZN,GARANCE,GAR_POZN,VYHLASKA,EVD,REDLIST,STRUKT_POZN,CXLOKAL_POZN,CXLOKAL_Z,CXPRESNOST,DATI_INSERT,DATI_UPDATE,UPDATOR,KOD,ALP,ATL,BLS,BOR,CON,MAC,MED,PAN,STE,MATL,MBAL,MBLS,MMAC,MMED,REGION_CHK,CNTRY_CHK,row_n,range_Pnau,range_Ptel,range_both,IMPUTED,POSITIVE,YEAR,EVL,EVL_target,EVL_comb,MZCHU,PROTECT,PLANT_QUANT,PLANT_QUAL,TTP,PRIKOP,ZARUST,JINY,LandUseChange,Abandonment,HarmfulMow,HarmfulGrazing,GrazingByeffects,FertilizerUse,Afforestation,Invasives,NativeDominants,AbioticNaturalProcesses,Encroachment,BiomassAccumulation,Eutrophization,None,METHOD,TIMING,MOW,GRAZE,GRAZE_MET,MANAGEMENT_HET,OVERALL,SPEC_NUM,SUM_THREATS,HET_INN
33,64098522,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20240723,20240723,NA,11947133,Chřibská Louka u Brodských,5152,Dolní Chřibská,-72718805,-95769803,Kolektiv autorů (2022) Monitoring motýlů.,0,2,0,jedinci,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"vliv: žádný vliv, Perspektiva lokality: dobrá, Přítomnost rostlin: dominantně",NA,NA,1,20250515,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,13,1,1,2,FALSE,1,2024,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1
43,64098506,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20240723,20240723,NA,11947074,Chřibská pod hřbitovem,5152,Dolní Chřibská,-72676285,-95786653,Kolektiv autorů (2022) Monitoring motýlů.,0,1,0,jedinci,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"vliv: žádný vliv, Perspektiva lokality: dobrá, Přítomnost rostlin: jednotlivě",NA,NA,1,20250515,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,13,1,1,2,FALSE,1,2024,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1
5210,49920182,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20200722,20200722,NA,7587555,5152b1,5152,Dolní Chřibská,-72719108,-95769852,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,50,0,jedinci,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, sta_pritomnostrostlin: hojně, Perspektiva lokality: dobrá",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,13,1,1,2,FALSE,1,2020,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,NA,0,0,0,0,1
5211,49920181,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20200722,20200722,NA,7587554,5152b2,5152,Chřibská,-72727354,-95897544,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,1,0,jedinci,NA,NA,NA,NA,NA,0,NA,NA,příkop u komunikace,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: špatná",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,13,1,1,2,FALSE,1,2020,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1
5212,49920180,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20200722,20200722,NA,7587553,5152b3,5152,Dolní Chřibská,-72674885,-95791107,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,3,0,jedinci,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: neznámá",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,13,1,1,2,FALSE,1,2020,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,NA,0,0,0,0,1
1,64098585,Phengaris teleius,modrásek očkovaný,Motýli,Waldhauser Martin,20240723,20240723,NA,11947143,Chřibská pod hřbitovem,5152,Dolní Chřibská,-72676285,-95786653,Kolektiv autorů (2022) Monitoring motýlů.,0,1,0,jedinci,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",VU,"vliv: žádný vliv, Perspektiva lokality: dobrá, Přítomnost rostlin: jednotlivě",NA,NA,1,20250515,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,13,1,1,2,FALSE,1,2024,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1
3,64098581,Phengaris teleius,modrásek očkovaný,Motýli,Waldhauser Martin,20240723,20240723,NA,11947068,Chřibská Louka u Brodských,5152,Dolní Chřibská,-72718805,-95769803,Kolektiv autorů (2022) Monitoring motýlů.,0,25,0,jedinci,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",VU,"vliv: žádný vliv, Perspektiva lokality: dobrá, Přítomnost rostlin: dominantně",NA,NA,1,20250515,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,13,1,1,2,FALSE,1,2024,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1
5173,49920223,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20200730,20200730,NA,7587594,5053d1,5053,Varnsdorf,-71798829,-9540262,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,1,0,jedinci,NA,NA,NA,NA,NA,0,NA,NA,"TTP s pravidelným managementem,příkop u komunikace",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,14,1,1,2,FALSE,1,2020,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,1,0,0,0,2
5176,49920220,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20200729,20200729,NA,7587591,5153a1,5153,Dolní Podluží,-71962476,-95790862,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,30,0,jedinci,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, sta_pritomnostrostlin: hojně, Perspektiva lokality: dobrá",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,14,1,1,2,FALSE,1,2020,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,1,0,0,0,1
5177,49920219,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20200729,20200729,NA,7587590,5153a2,5153,Jiřetín pod Jedlovou,-72005952,-95849265,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,30,0,jedinci,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: hojně, Perspektiva lokality: neznámá",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,14,1,1,2,FALSE,1,2020,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1
5178,49920218,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20200729,20200729,NA,7587589,5153b1,5153,Dolní Podluží,-71957096,-95792614,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,3,0,jedinci,NA,NA,NA,NA,NA,0,NA,NA,"TTP s pravidelným managementem,příkop u komunikace",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě",NA,NA,1,20200915,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,14,1,1,2,FALSE,1,2020,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,1,0,0,0,2
5993,48054103,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20190724,20190724,NA,7187699,5155d197,5155,Bílý Kostel nad Nisou,-69593058,-96709712,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,1,0,jedinci,NA,NA,NA,NA,NA,0,NA,NA,"zarůstající louka bez managementu,příkop u komunikace",NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,sta_pritomnostrostlin: jednotlivě,NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,16,1,1,2,FALSE,1,2019,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,2
6472,48053616,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20190719,20190719,NA,7187233,5155b192,5155,Václavice u Hrádku nad Nisou,-69546615,-96309752,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,16,1,1,2,FALSE,0,2019,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,1,0,0,0,1
6473,48053615,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20190719,20190719,NA,7187232,5155d192,5155,Václavice u Hrádku nad Nisou,-6951465,-96448551,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,3,0,jedinci,NA,NA,NA,NA,NA,0,NA,NA,"TTP s pravidelným managementem,příkop u komunikace",NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,16,1,1,2,FALSE,1,2019,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,1,0,0,0,2
6558,48053530,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20190719,20190719,NA,7187149,5155b191,5155,Václavice u Hrádku nad Nisou,-69486486,-96330496,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,1,0,jedinci,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,16,1,1,2,FALSE,1,2019,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,0,0,0,1
6574,48053514,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20190719,20190719,NA,7187135,5155c191,5155,Bílý Kostel nad Nisou,-69724443,-96680189,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,10,0,jedinci,NA,NA,NA,NA,NA,0,NA,NA,"zarůstající louka bez managementu,příkop u komunikace",NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: hojně, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: hromadění organického materiálu (stařiny),vývoj biocenózy, sukcese všeobecně",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,16,1,1,2,FALSE,1,2019,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,0,0,NA,0,0,0,2,2
6575,48053513,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20190719,20190719,NA,7187134,5155c193,5155,Dolní Suchá u Chotyně,-70045859,-96558865,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,5,0,jedinci,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: neznámá",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,16,1,1,2,FALSE,1,2019,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,1,0,0,0,1
6576,48053512,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20190719,20190719,NA,7187133,5155c194,5155,Chotyně,-70062891,-96397971,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,15,0,jedinci,NA,NA,NA,NA,NA,0,NA,NA,příkop u komunikace,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,sta_pritomnostrostlin: hojně,NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,16,1,1,2,FALSE,1,2019,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1
6577,48053511,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20190719,20190719,NA,7187132,5154b191,5154,Hrádek nad Nisou,-70314784,-96228839,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,5,0,jedinci,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě, Negativní vlivy na lokalitě: sečení",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,16,1,1,2,FALSE,1,2019,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,0,0,0,1
6578,48053510,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20190719,20190719,NA,7187131,5155a191,5155,Hrádek nad Nisou,-70191651,-96288109,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,sta_pritomnostrostlin: jednotlivě,NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,16,1,1,2,FALSE,0,2019,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1
6579,48053509,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20190719,20190719,NA,7187130,5155a192,5155,Hrádek nad Nisou,-7020357,-96268607,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,3,0,jedinci,NA,NA,NA,NA,NA,0,NA,NA,"TTP s pravidelným managementem,příkop u komunikace",NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,16,1,1,2,FALSE,1,2019,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,0,0,0,2
6580,48053508,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20190719,20190719,NA,7187129,5155a193,5155,Oldřichov na Hranicích,-70106287,-9613614,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,příkop u komunikace,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,sta_pritomnostrostlin: hojně,NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,16,1,1,2,FALSE,0,2019,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1
6630,48053443,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20190719,20190719,NA,7187064,5155c192,5155,Dolní Suchá u Chotyně,-70010891,-96575865,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,5,0,jedinci,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: hojně, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: hromadění organického materiálu (stařiny)",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,16,1,1,2,FALSE,1,2019,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,NA,0,0,0,1,1
900,57615995,Phengaris nausithous,modrásek bahenní,Motýli,Čejka Jakub,20230728,20230728,NA,9628829,"Krásná Studánka, násep silnice",5156,Krásná Studánka,-6891441,-96847185,Kolektiv autorů (2022) Monitoring motýlů.,0,3,0,jedinci,NA,NA,NA,NA,NA,0,NA,NA,jiný typ biotopu-nasep silnice,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Poměr pohlaví: 2:1, Negativní vlivy na lokalitě: žádný vliv, Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20240129,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,1,2,FALSE,1,2023,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1
911,57615973,Phengaris nausithous,modrásek bahenní,Motýli,Čejka Jakub,20230728,20230728,NA,9628839,"Fojtka, u silnice",5156,Fojtka,-68700609,-96791885,Kolektiv autorů (2022) Monitoring motýlů.,0,1,0,jedinci,NA,NA,NA,NA,NA,0,NA,NA,jiný typ biotopu-lem odvodňovací strouhy u silnice,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Poměr pohlaví: 1:0, Negativní vlivy na lokalitě: změna zemědělského využívání půdy a terénní úpravy, absence či nedostatek péče, Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20240129,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,1,2,FALSE,1,2023,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,2,1
991,57615676,Phengaris nausithous,modrásek bahenní,Motýli,Čejka Jakub,20230728,20230728,NA,9628722,"Fojtka, louka v obci",5156,Fojtka,-68685037,-96806836,Kolektiv autorů (2022) Monitoring motýlů.,0,2,0,jedinci,NA,NA,NA,NA,NA,0,NA,NA,"zarůstající louka bez managementu, TTP s pravidelným managementem",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Poměr pohlaví: 2:0, Negativní vlivy na lokalitě: změna zemědělského využívání půdy a terénní úpravy, hromadění organického materiálu, Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20240129,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,1,2,FALSE,1,2023,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,NA,0,0,0,2,2
6280,48053811,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20190719,20190719,NA,7187410,5156c4,5156,Oldřichov v Hájích,-68601007,-96580715,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,16,0,jedinci,NA,NA,NA,NA,NA,0,pomer: 1:4,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: sečení",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,1,2,FALSE,1,2019,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,NA,1,1,0,0,1
6281,48053810,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20190719,20190719,NA,7187409,5156c5,5156,Oldřichov v Hájích,-68642521,-96626415,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,6,0,jedinci,NA,NA,NA,NA,NA,0,pomer: 1:3,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, sta_pritomnostrostlin: dominantně, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: sečení,zaplavování",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,1,2,FALSE,1,2019,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,1,0,0,0,1
6282,48053809,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20190719,20190719,NA,7187408,5156c6,5156,Oldřichov v Hájích,-68632866,-96624981,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,16,0,jedinci,NA,NA,NA,NA,NA,0,"pomer: 1:4, Pokoseno ještě v den monitoringu!",NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ano, sta_pritomnostrostlin: hojně, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: sečení",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,1,2,FALSE,1,2019,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,0,0,0,1
